id,study_group,new_group,sex,age,race,educ,ethnic,Video_1002_Position,Video_1002_Rating,Video_1002_ReactionTime,Video_1002_SelectionTime,Video_1002_sex,Video_1002_race,Video_1003_Position,Video_1003_Rating,Video_1003_ReactionTime,Video_1003_SelectionTime,Video_1003_sex,Video_1003_race,Video_1005_Position,Video_1005_Rating,Video_1005_ReactionTime,Video_1005_SelectionTime,Video_1005_sex,Video_1005_race,Video_1010_Position,Video_1010_Rating,Video_1010_ReactionTime,Video_1010_SelectionTime,Video_1010_sex,Video_1010_race,Video_1011_Position,Video_1011_Rating,Video_1011_ReactionTime,Video_1011_SelectionTime,Video_1011_sex,Video_1011_race,Video_1015_Position,Video_1015_Rating,Video_1015_ReactionTime,Video_1015_SelectionTime,Video_1015_sex,Video_1015_race,Video_1019_Position,Video_1019_Rating,Video_1019_ReactionTime,Video_1019_SelectionTime,Video_1019_sex,Video_1019_race,Video_1021_Position,Video_1021_Rating,Video_1021_ReactionTime,Video_1021_SelectionTime,Video_1021_sex,Video_1021_race,Video_1023_Position,Video_1023_Rating,Video_1023_ReactionTime,Video_1023_SelectionTime,Video_1023_sex,Video_1023_race,Video_1026_Position,Video_1026_Rating,Video_1026_ReactionTime,Video_1026_SelectionTime,Video_1026_sex,Video_1026_race,Video_1029_Position,Video_1029_Rating,Video_1029_ReactionTime,Video_1029_SelectionTime,Video_1029_sex,Video_1029_race,Video_1031_Position,Video_1031_Rating,Video_1031_ReactionTime,Video_1031_SelectionTime,Video_1031_sex,Video_1031_race,Video_1032_Position,Video_1032_Rating,Video_1032_ReactionTime,Video_1032_SelectionTime,Video_1032_sex,Video_1032_race,Video_1033_Position,Video_1033_Rating,Video_1033_ReactionTime,Video_1033_SelectionTime,Video_1033_sex,Video_1033_race,Video_1038_Position,Video_1038_Rating,Video_1038_ReactionTime,Video_1038_SelectionTime,Video_1038_sex,Video_1038_race,Video_1043_Position,Video_1043_Rating,Video_1043_ReactionTime,Video_1043_SelectionTime,Video_1043_sex,Video_1043_race,Video_1045_Position,Video_1045_Rating,Video_1045_ReactionTime,Video_1045_SelectionTime,Video_1045_sex,Video_1045_race,Video_1046_Position,Video_1046_Rating,Video_1046_ReactionTime,Video_1046_SelectionTime,Video_1046_sex,Video_1046_race,Video_1047_Position,Video_1047_Rating,Video_1047_ReactionTime,Video_1047_SelectionTime,Video_1047_sex,Video_1047_race,Video_1052_Position,Video_1052_Rating,Video_1052_ReactionTime,Video_1052_SelectionTime,Video_1052_sex,Video_1052_race,Video_1053_Position,Video_1053_Rating,Video_1053_ReactionTime,Video_1053_SelectionTime,Video_1053_sex,Video_1053_race,Video_1060_Position,Video_1060_Rating,Video_1060_ReactionTime,Video_1060_SelectionTime,Video_1060_sex,Video_1060_race,Video_1068_Position,Video_1068_Rating,Video_1068_ReactionTime,Video_1068_SelectionTime,Video_1068_sex,Video_1068_race,Video_1069_Position,Video_1069_Rating,Video_1069_ReactionTime,Video_1069_SelectionTime,Video_1069_sex,Video_1069_race,Video_1073_Position,Video_1073_Rating,Video_1073_ReactionTime,Video_1073_SelectionTime,Video_1073_sex,Video_1073_race,Video_1074_Position,Video_1074_Rating,Video_1074_ReactionTime,Video_1074_SelectionTime,Video_1074_sex,Video_1074_race,Video_1076_Position,Video_1076_Rating,Video_1076_ReactionTime,Video_1076_SelectionTime,Video_1076_sex,Video_1076_race,Video_1078_Position,Video_1078_Rating,Video_1078_ReactionTime,Video_1078_SelectionTime,Video_1078_sex,Video_1078_race,Video_1079_Position,Video_1079_Rating,Video_1079_ReactionTime,Video_1079_SelectionTime,Video_1079_sex,Video_1079_race,Video_1080_Position,Video_1080_Rating,Video_1080_ReactionTime,Video_1080_SelectionTime,Video_1080_sex,Video_1080_race,Video_1082_Position,Video_1082_Rating,Video_1082_ReactionTime,Video_1082_SelectionTime,Video_1082_sex,Video_1082_race,Video_1085_Position,Video_1085_Rating,Video_1085_ReactionTime,Video_1085_SelectionTime,Video_1085_sex,Video_1085_race,Video_Fractal_007_Position,Video_Fractal_007_Rating,Video_Fractal_007_ReactionTime,Video_Fractal_007_SelectionTime,Video_Fractal_025_Position,Video_Fractal_025_Rating,Video_Fractal_025_ReactionTime,Video_Fractal_025_SelectionTime,Video_Fractal_027__Position,Video_Fractal_027__Rating,Video_Fractal_027__ReactionTime,Video_Fractal_027__SelectionTime,Video_Fractal_028_Position,Video_Fractal_028_Rating,Video_Fractal_028_ReactionTime,Video_Fractal_028_SelectionTime,Video_Fractal_030_Position,Video_Fractal_030_Rating,Video_Fractal_030_ReactionTime,Video_Fractal_030_SelectionTime,Video_Fractal_034_Position,Video_Fractal_034_Rating,Video_Fractal_034_ReactionTime,Video_Fractal_034_SelectionTime,Video_Fractal_044_Position,Video_Fractal_044_Rating,Video_Fractal_044_ReactionTime,Video_Fractal_044_SelectionTime,Video_Fractal_048_Position,Video_Fractal_048_Rating,Video_Fractal_048_ReactionTime,Video_Fractal_048_SelectionTime,Video_Fractal_049_Position,Video_Fractal_049_Rating,Video_Fractal_049_ReactionTime,Video_Fractal_049_SelectionTime,Video_Fractal_051_Position,Video_Fractal_051_Rating,Video_Fractal_051_ReactionTime,Video_Fractal_051_SelectionTime,Video_Fractal_2001_Position,Video_Fractal_2001_Rating,Video_Fractal_2001_ReactionTime,Video_Fractal_2001_SelectionTime,Video_Fractal_2002_Position,Video_Fractal_2002_Rating,Video_Fractal_2002_ReactionTime,Video_Fractal_2002_SelectionTime,Video_Fractal_2004_Position,Video_Fractal_2004_Rating,Video_Fractal_2004_ReactionTime,Video_Fractal_2004_SelectionTime,Video_Fractal_2006_Position,Video_Fractal_2006_Rating,Video_Fractal_2006_ReactionTime,Video_Fractal_2006_SelectionTime,Video_Fractal_2008_Position,Video_Fractal_2008_Rating,Video_Fractal_2008_ReactionTime,Video_Fractal_2008_SelectionTime,Video_Fractal_2009_Position,Video_Fractal_2009_Rating,Video_Fractal_2009_ReactionTime,Video_Fractal_2009_SelectionTime,Video_Fractal_2010_Position,Video_Fractal_2010_Rating,Video_Fractal_2010_ReactionTime,Video_Fractal_2010_SelectionTime,Video_Fractal_2013_Position,Video_Fractal_2013_Rating,Video_Fractal_2013_ReactionTime,Video_Fractal_2013_SelectionTime,Video_Fractal_2015_Position,Video_Fractal_2015_Rating,Video_Fractal_2015_ReactionTime,Video_Fractal_2015_SelectionTime,Video_Fractal_2016_Position,Video_Fractal_2016_Rating,Video_Fractal_2016_ReactionTime,Video_Fractal_2016_SelectionTime,Video_Fractal_2017_Position,Video_Fractal_2017_Rating,Video_Fractal_2017_ReactionTime,Video_Fractal_2017_SelectionTime,Video_Fractal_2018_Position,Video_Fractal_2018_Rating,Video_Fractal_2018_ReactionTime,Video_Fractal_2018_SelectionTime,Video_Fractal_2019_Position,Video_Fractal_2019_Rating,Video_Fractal_2019_ReactionTime,Video_Fractal_2019_SelectionTime,Video_Fractal_2020_Position,Video_Fractal_2020_Rating,Video_Fractal_2020_ReactionTime,Video_Fractal_2020_SelectionTime,Video_Fractal_2021_Position,Video_Fractal_2021_Rating,Video_Fractal_2021_ReactionTime,Video_Fractal_2021_SelectionTime,Video_Fractal_2022_Position,Video_Fractal_2022_Rating,Video_Fractal_2022_ReactionTime,Video_Fractal_2022_SelectionTime,Video_Fractal_2023_Position,Video_Fractal_2023_Rating,Video_Fractal_2023_ReactionTime,Video_Fractal_2023_SelectionTime,Video_Fractal_2024_Position,Video_Fractal_2024_Rating,Video_Fractal_2024_ReactionTime,Video_Fractal_2024_SelectionTime,Video_Fractal_2025_Position,Video_Fractal_2025_Rating,Video_Fractal_2025_ReactionTime,Video_Fractal_2025_SelectionTime,Video_Fractal_2026_Position,Video_Fractal_2026_Rating,Video_Fractal_2026_ReactionTime,Video_Fractal_2026_SelectionTime,Video_Fractal_2029_Position,Video_Fractal_2029_Rating,Video_Fractal_2029_ReactionTime,Video_Fractal_2029_SelectionTime,Video_Fractal_2030_Position,Video_Fractal_2030_Rating,Video_Fractal_2030_ReactionTime,Video_Fractal_2030_SelectionTime,conte_mean_all,conte_mean_short
edbb7c72,4,2,2,20,2,12,2,4,0,9827,35391,1,1,12,0,10144,41790,1,1,7,0,11088,11197,0,0,57,0,5371,5398,1,1,14,0,6069,36990,0,1,42,0,13097,27393,0,0,43,0,13891,13996,0,2,54,0,37894,37990,1,1,58,0,10420,30992,0,1,38,0,19245,36191,0,1,52,0,42247,54386,1,0,47,0,17340,17395,0,1,2,0,11956,11997,0,0,46,0,4882,4998,0,1,10,0,6277,25194,0,0,45,0,6091,18595,1,1,64,0,4974,7998,0,0,9,0,6989,37790,1,1,3,0,13346,13397,1,0,27,0,5494,5599,1,1,44,0,6112,6799,1,1,29,0,6452,6611,1,0,1,0,158379,158560,0,1,59,0,9712,23594,0,1,33,0,14566,16196,1,0,37,0,10979,35990,1,0,39,0,13291,13397,1,1,63,0,17510,23994,1,1,25,0,5063,15996,1,1,18,0,22394,72782,0,0,17,0,9056,81779,1,1,15,0,5905,5998,0,2,16,30,6735,16795,48,0,6733,36790,36,0,10313,37590,24,0,7739,27393,6,0,19008,52986,41,0,7185,19595,26,0,4156,5599,56,0,7372,7399,20,0,11715,64183,55,0,9342,9398,62,0,7133,45388,5,0,14673,28993,49,0,8310,25393,13,0,37662,81979,23,0,48059,48188,53,0,21199,32991,28,0,5024,5199,8,0,14668,14796,22,0,44273,77981,34,0,10758,10797,60,0,7595,27593,19,0,30448,79780,21,0,10839,23794,61,0,7120,16796,32,30,7224,22194,30,0,11003,25993,51,0,8555,23994,31,0,16157,37791,40,0,7093,16596,11,30,10021,24994,35,0,10729,24394,50,0,7944,7998,1.75,1.166666667
2a626b7b,2,1,2,20,2,13,2,22,60,2227,6499,1,1,60,180,4352,12332,1,1,54,90,2784,8166,0,0,32,-90,3686,12999,1,1,36,60,4519,9165,0,1,61,60,4123,8165,0,0,35,210,4192,18164,0,2,64,210,5494,18664,1,1,57,0,10046,13332,0,1,33,-150,4741,13165,0,1,2,0,20346,56160,1,0,49,30,9292,21664,0,1,20,-150,5975,14665,0,0,16,0,6124,19164,0,1,37,-30,8428,13665,0,0,44,30,6919,11666,1,1,51,-60,3710,7332,0,0,15,60,5755,17498,1,1,58,-150,4578,17498,1,0,31,-90,7237,17331,1,1,4,0,5986,6332,1,1,14,30,13815,19497,1,0,43,0,4235,21664,0,1,42,-270,4285,21497,0,1,50,30,7278,42995,1,0,18,-60,4271,9998,1,0,52,30,7275,10498,1,1,7,-30,6251,42495,1,1,38,-30,6940,14665,1,1,41,210,7284,22498,0,0,23,120,3303,13999,1,1,45,60,4420,8332,0,2,13,-360,2866,18665,5,-360,14408,40828,62,-270,4932,22830,21,-330,3687,24996,59,-300,2701,23330,27,240,4430,16664,19,-330,3767,24497,53,-300,4091,21997,17,-360,4571,34329,39,-300,5376,21830,63,-210,7039,32996,26,-360,3873,25164,28,-270,3503,17497,34,-240,5811,18831,3,-330,4725,29829,24,-330,5314,24497,25,-330,4052,28163,47,-270,5889,19831,10,-330,3425,21830,9,-300,4321,21330,1,-270,19445,64992,56,-270,3063,19664,40,-330,4303,24663,6,-300,7391,23497,46,-150,5319,16998,55,-270,4420,20664,12,-330,2326,20164,30,-360,3998,22664,29,-300,3484,20164,8,-330,4210,27996,11,-300,3232,17498,48,-240,7105,22331,2.625,3
9021acfb,1,1,2,21,2,13,2,64,30,10356,15332,1,1,32,210,3426,19165,1,1,6,90,5453,12332,0,0,17,60,6011,11165,1,1,1,-210,14466,32995,0,1,36,-420,1499,23330,0,0,26,120,4370,12665,0,2,60,-30,6226,11332,1,1,16,120,4541,11832,0,1,2,0,35290,64492,0,1,11,150,4564,13498,1,0,28,-90,6645,12498,0,1,24,-60,9499,29163,0,0,59,-60,10556,16497,0,1,31,-30,4624,32495,0,0,7,420,5028,27663,1,1,23,-150,4327,12832,0,0,39,-60,12096,19498,1,1,62,0,7577,17664,1,0,52,180,5326,17164,1,1,53,210,5638,19331,1,1,10,60,6122,11165,1,0,56,0,6677,29830,0,1,48,-120,3956,12665,0,1,43,30,6448,12832,1,0,45,0,9197,20664,1,0,12,-180,3593,12998,1,1,51,0,14105,24497,1,1,25,-420,3643,26996,1,1,4,210,4210,40328,0,0,15,0,4973,16998,1,1,58,0,3769,32329,0,2,14,270,3448,22664,35,0,3678,13998,33,150,5982,16498,42,-60,6991,10666,57,0,3742,4333,20,-90,6563,13331,44,0,11758,23663,41,-60,4475,11499,50,420,1944,31496,27,30,9360,13665,29,-90,10689,17165,13,-420,9029,42328,54,0,14114,24163,40,-60,4972,12831,30,60,23464,29996,47,0,6115,20498,21,120,4966,13998,34,30,3542,8999,5,120,14459,21997,22,-90,2735,8332,37,-120,4577,12498,49,420,2739,29996,8,0,4622,131316,9,-180,5430,15997,61,0,5189,17331,63,150,15224,23997,55,60,5295,9999,3,-420,3603,26497,38,-90,1723,16665,46,-30,6831,20664,18,60,6582,11165,19,-60,4121,10999,3.25,3.5
b8d0e12e,3,2,2,21,1,16,2,58,-60,5774,14164,1,1,54,150,4146,10332,1,1,35,30,4512,7999,0,0,22,-120,4271,10165,1,1,14,-60,6013,10332,0,1,30,-120,4171,12832,0,0,19,120,3712,21664,0,2,39,120,4305,12831,1,1,1,90,43644,114652,0,1,18,-300,5057,19331,0,1,9,-60,10273,19164,1,0,10,60,8167,12832,0,1,40,60,4906,11165,0,0,47,0,33550,50494,0,1,15,-180,4958,11832,0,0,53,120,4731,11498,1,1,55,-60,7708,12165,0,0,52,150,4736,13499,1,1,37,-270,2609,14332,1,0,63,120,3485,10666,1,1,49,0,26042,55826,1,1,8,30,9574,13498,1,0,26,-150,4791,11832,0,1,50,-120,1785,9499,0,1,5,180,6939,17498,1,0,60,90,14885,19331,1,0,45,-240,8773,20164,1,1,43,-60,11403,16165,1,1,46,-270,5226,25163,1,1,2,210,10265,31496,0,0,44,-30,2402,8333,1,1,11,300,6679,24163,0,2,59,90,3181,9332,12,330,10967,26497,57,-30,3413,9166,38,210,6535,18498,62,180,5177,16665,16,300,5366,18331,29,60,20042,29329,27,-30,4523,9665,21,120,4249,11165,3,-180,4079,18831,36,150,7970,16498,25,60,6038,9165,4,180,5073,20664,48,-60,3511,9165,28,420,3578,27997,34,120,3453,9499,33,60,5171,7999,42,420,3319,26164,61,270,3219,20664,32,300,3527,24330,56,30,3744,11332,6,390,5230,24830,13,150,3467,10832,23,120,8413,15164,64,390,4270,22997,41,360,3919,19664,20,300,3119,19830,31,0,3759,3833,24,120,3953,10665,51,90,4120,11998,17,240,4406,27497,7,90,4195,10332,,
99570c6f,4,2,2,21,1,12,2,38,0,10440,24330,1,1,63,0,9170,22330,1,1,13,0,5390,20831,0,0,35,0,5173,14165,1,1,54,0,3504,9332,0,1,7,0,15085,33329,0,0,45,0,3474,3500,0,2,8,0,4630,16498,1,1,28,0,2943,7166,0,1,64,0,14413,20497,0,1,3,0,10118,37329,1,0,19,0,6873,12999,0,1,62,0,9498,13665,0,0,31,0,4260,9832,0,1,25,0,4485,14331,0,0,46,0,3998,10332,1,1,42,0,3366,16998,0,0,60,0,3432,8499,1,1,15,0,11278,20164,1,0,56,0,8568,15165,1,1,50,0,5405,21664,1,1,10,0,4273,16664,1,0,61,0,2270,6166,0,1,21,0,4938,14331,0,1,27,0,5951,12165,1,0,52,0,3680,9832,1,0,47,0,5100,10666,1,1,39,0,4807,11332,1,1,34,30,247,7999,1,1,1,0,18394,34496,0,0,32,0,3486,3999,1,1,24,0,4477,9999,0,2,41,420,5123,36162,17,420,3553,27830,37,420,4121,27997,40,420,933,22997,58,420,112,19164,33,420,2393,28329,14,420,4600,31663,59,420,5058,22997,49,420,2388,25330,11,420,4530,33829,48,420,510,15498,30,420,1736,30663,20,420,789,33496,5,420,2898,32829,43,420,21,30996,26,420,3713,30163,16,420,3778,34996,29,420,698,27163,2,420,10092,43662,12,420,6986,32329,57,420,128,26163,53,420,25,15831,18,420,9924,35828,22,420,177,26664,9,420,23,26330,6,420,10786,40495,51,420,1819,30663,44,420,1830,25830,36,420,2711,31662,4,420,2943,28496,55,420,54,15998,23,420,2006,31163,3.625,4
c6eccfbf,1,1,1,22,2,15,2,11,90,2515,8165,1,1,59,60,5454,16665,1,1,10,180,2779,12332,0,0,38,-120,2835,7166,1,1,45,30,3582,50661,0,1,41,90,8042,18165,0,0,8,90,3264,14998,0,2,27,-30,20759,25497,1,1,47,30,3822,11665,0,1,4,-120,4030,9832,0,1,35,150,1693,16665,1,0,6,60,2573,7666,0,1,34,30,3229,22664,0,0,56,60,2658,6333,0,1,60,-150,723,9665,0,0,25,90,3470,8499,1,1,51,-240,2097,13998,0,0,53,120,6886,21164,1,1,37,60,2914,7165,1,0,63,-60,5704,31496,1,1,49,60,2761,8333,1,1,21,300,2494,19831,1,0,28,-90,1576,5832,0,1,57,90,3055,8832,0,1,15,180,2668,17664,1,0,42,210,2301,37995,1,0,50,-90,1672,9499,1,1,22,60,4011,12165,1,1,12,30,5799,30663,1,1,55,120,2963,7332,0,0,5,-180,3335,11999,1,1,18,30,4569,8499,0,2,3,360,2806,27664,14,390,2311,30163,54,270,32,26830,31,240,1987,16165,23,120,2635,9823,62,60,1839,16498,36,210,1815,19164,1,300,9224,38662,48,420,3868,42994,32,270,2736,61825,43,300,1947,19998,19,240,1677,17165,39,210,2817,17331,40,330,2570,32995,52,240,6064,42161,20,150,2450,14831,24,270,2203,20330,61,240,1306,18498,7,180,2357,13165,2,390,3107,30663,13,330,307,20997,17,150,1864,7666,26,390,2712,30330,46,390,1609,23664,9,150,2196,18164,33,360,2098,27330,30,120,856,11998,44,330,2417,35496,16,150,2308,13832,64,180,1273,9832,29,390,1868,35662,58,420,2380,32662,2.875,2.666666667
e9171360,1,1,2,20,2,,2,11,0,28242,134983,1,1,2,0,4846,6166,1,1,40,30,13830,19164,0,0,44,0,10821,17498,1,1,28,-30,8716,10832,0,1,38,0,9236,20498,0,0,6,0,12741,124817,0,2,27,0,9594,14831,1,1,43,0,6618,36662,0,1,23,30,19410,56993,0,1,47,0,6308,6332,1,0,62,0,7558,16998,0,1,35,0,10162,25663,0,0,50,0,9439,9499,0,1,52,0,6142,12832,0,0,51,30,5540,10832,1,1,61,30,19185,27997,0,0,39,0,6119,23164,1,1,49,30,5926,18331,1,0,26,-30,8894,52994,1,1,60,0,21929,37329,1,1,25,0,7357,18497,1,0,22,0,13883,55160,0,1,37,30,25340,37495,0,1,15,0,7176,59159,1,0,29,0,11748,12832,1,0,63,0,15111,20831,1,1,41,0,16230,30163,1,1,19,0,13700,54993,1,1,32,0,9438,25497,0,0,17,30,32412,46994,1,1,48,0,8579,26664,0,2,30,240,19654,41161,16,0,28772,45494,42,30,24831,34329,3,240,8766,30496,12,240,15757,37329,1,240,26247,56326,53,60,10208,36829,9,240,16358,46661,5,240,16494,33996,10,210,18251,52993,8,270,10365,40328,13,0,20819,20831,59,0,42718,54493,20,0,11358,18998,24,240,13482,40995,34,0,18886,18998,21,0,13378,34829,4,240,4684,34161,7,0,19847,76491,36,0,8110,24997,18,0,4409,5833,55,0,10051,20164,58,0,16934,22997,46,210,5132,21497,31,240,10520,32829,54,210,6067,23497,56,0,15494,21830,45,0,19191,29497,33,240,6062,20997,57,0,12994,19164,64,0,12854,22497,14,0,8069,32995,3.125,3.166666667
b587da25,2,1,2,20,2,12,2,4,0,4680,60492,1,1,2,0,6599,47661,1,1,27,0,9256,18164,0,0,26,0,12022,24996,1,1,38,0,8768,14831,0,1,23,0,4736,21164,0,0,34,0,6874,14831,0,2,42,0,6708,17664,1,1,52,0,21068,54160,0,1,8,-60,10550,26330,0,1,57,30,13526,22164,1,0,35,0,6349,15165,0,1,12,0,6039,25830,0,0,59,-30,5056,11832,0,1,11,0,7333,37328,0,0,18,-30,11031,19165,1,1,21,60,6561,14831,0,0,24,0,11314,28996,1,1,36,90,3943,12666,1,0,55,0,23631,37995,1,1,48,0,7637,20164,1,1,46,0,7055,7499,1,0,5,0,9071,77324,0,1,9,0,9816,33830,0,1,20,60,5579,12498,1,0,56,0,9930,23330,1,0,28,0,11432,23330,1,1,25,0,4651,14164,1,1,16,0,24603,39161,1,1,22,0,7569,28496,0,0,64,0,10039,23164,1,1,63,60,11319,20164,0,2,10,150,6017,16498,30,-30,18930,27163,37,180,6356,21831,54,90,6691,11998,33,150,7009,17997,60,180,9318,24330,47,90,6641,13498,49,120,6780,13498,6,150,7346,21830,51,120,5859,13332,15,420,4219,31829,40,270,8424,30329,13,240,7192,21330,58,90,4025,10499,50,330,4392,24330,19,150,22350,36995,1,300,17000,41495,43,150,12305,26830,53,180,8599,21497,14,240,5743,20164,7,240,9510,31663,39,300,11108,43995,44,150,9819,23830,32,150,10891,25164,31,420,6934,43161,61,210,6875,21164,17,180,10023,24830,45,180,7067,20331,62,120,5402,24497,3,240,4409,25163,41,150,6816,19831,29,180,7633,23164,3.375,3.5
861ce2f9,2,1,1,19,2,12,2,31,0,5862,16664,1,1,47,0,35840,53660,1,1,63,60,7213,19664,0,0,49,0,32254,43994,1,1,19,-60,284962,295962,0,1,27,0,6092,15165,0,0,6,120,15315,60659,0,2,13,-90,7531,38328,1,1,40,0,20831,47660,0,1,18,-60,4463,16164,0,1,39,0,25968,47661,1,0,5,-60,102271,384284,0,1,15,-60,20959,80490,0,0,30,0,5646,16998,0,1,43,-60,18572,79657,0,0,9,-90,13139,62325,1,1,36,0,5454,96821,0,0,44,0,22640,32329,1,1,54,0,19947,38995,1,0,51,-60,5885,35662,1,1,16,90,127876,177977,1,1,61,0,7961,18664,1,0,12,-90,35115,94487,0,1,20,0,26599,35495,0,1,25,0,3744,53493,1,0,26,0,4288,53493,1,0,17,90,559,78489,1,1,33,-60,8575,73991,1,1,58,0,20198,108653,1,1,22,90,8688,51494,0,0,35,0,14978,41328,1,1,53,0,12219,26996,0,2,50,240,3842,35329,64,210,9988,81990,45,240,21878,114152,10,270,5025,35996,46,300,4217,34495,62,300,4485,42828,56,270,7418,50327,32,270,8438,122650,4,240,6178,77990,60,180,11789,38162,41,150,23938,49160,21,270,5506,46994,14,270,4597,35829,59,180,8337,39328,2,120,15897,164146,1,240,18057,783733,29,240,3779,29830,52,330,5237,64825,57,270,1816,74824,28,240,4112,25997,55,330,3127,34329,48,270,7675,58826,42,240,14759,53993,7,210,4525,27164,37,240,5050,66325,3,90,24219,368120,24,330,3596,29496,23,210,3686,51827,38,180,11530,61159,8,270,5345,59160,11,270,4583,44661,34,270,10988,97987,2.625,2.666666667
021a2cf3,3,2,2,23,1,16,2,13,-60,3466,12832,1,1,40,240,5313,18664,1,1,53,-30,3609,9165,0,0,27,30,4624,15831,1,1,29,60,20138,33329,0,1,26,0,8061,41328,0,0,49,60,8162,13165,0,2,42,210,5236,17831,1,1,8,120,7195,16664,0,1,24,-90,7607,13832,0,1,14,60,13111,41828,1,0,56,-120,9357,26830,0,1,63,30,8574,15498,0,0,46,90,4297,9832,0,1,17,-90,5155,12998,0,0,19,30,7915,37828,1,1,59,-90,4263,11999,0,0,32,-150,25652,37994,1,1,28,-60,8750,19331,1,0,16,90,4873,11998,1,1,57,0,11208,72657,1,1,64,60,4233,9666,1,0,52,-60,6640,13831,0,1,36,-60,10572,20664,0,1,15,-30,11512,16832,1,0,1,-30,8410,38995,1,0,55,-360,6600,27996,1,1,44,-60,5220,11165,1,1,20,-60,3807,31329,1,1,2,300,4941,27496,0,0,11,120,6190,30663,1,1,58,90,3755,7999,0,2,37,120,4621,9832,61,120,6958,14331,31,-240,6901,28997,34,-210,4023,15332,54,180,3835,13665,4,420,3308,53993,43,90,5139,9499,21,240,4343,25164,6,420,3619,24997,3,90,4773,24330,51,120,895,12832,47,120,7729,14165,18,30,9574,30662,9,60,5243,26830,35,270,3224,20331,10,-90,4334,47660,5,-60,4513,13165,60,-210,4112,17165,12,420,5649,27830,62,-90,6361,17332,22,-30,4437,13332,45,180,13632,32496,38,-90,3405,10832,23,420,1359,31663,39,270,4543,19331,50,420,194,26996,48,-240,1626,19664,41,60,7592,18997,33,390,5812,27497,30,-120,3366,11165,25,270,6231,24497,7,270,5617,21831,3.625,3.833333333
d09c367f,1,1,1,21,1,15,2,33,90,11117,28496,1,1,64,120,4715,25497,1,1,31,240,4688,31829,0,0,17,-60,4201,14164,1,1,57,90,40698,51660,0,1,39,180,4640,19497,0,0,56,90,18012,27330,0,2,9,90,8864,59660,1,1,14,60,3808,17997,0,1,47,-30,7099,20498,0,1,11,240,6306,41829,1,0,22,180,4001,23164,0,1,34,60,7656,18498,0,0,60,90,8482,32496,0,1,51,60,4633,14665,0,0,27,90,8210,22330,1,1,48,-30,10292,20831,0,0,13,210,4385,26664,1,1,62,180,3648,23830,1,0,24,-60,7996,19664,1,1,45,60,10929,22164,1,1,1,270,24689,93322,1,0,30,90,4759,19331,0,1,38,90,20942,35329,0,1,42,150,6622,31496,1,0,15,240,4808,31496,1,0,8,-90,7480,28164,1,1,28,0,12207,21831,1,1,59,150,5206,17998,1,1,23,240,5219,26497,0,0,25,210,4559,22331,1,1,18,90,4874,14832,0,2,63,300,6759,43828,49,90,8748,17331,55,150,7097,30830,3,300,6982,34496,26,330,5319,31662,43,180,7077,21164,37,240,5177,30329,36,330,7911,36162,61,330,6834,31830,10,150,5702,25164,52,120,3374,14998,58,120,8249,27830,44,210,9157,36495,53,300,9541,54326,16,360,5162,41494,46,150,7680,20997,21,270,4604,25996,41,180,6369,22497,6,270,5490,35162,40,270,8757,33662,4,60,13037,27830,29,390,4501,36829,12,360,5318,46327,19,150,8030,53660,20,150,3862,21998,2,210,9187,57993,35,300,8665,34495,5,90,16585,33829,32,210,5023,28830,7,330,15351,57159,50,240,5571,24996,54,180,7969,27663,3.5,3.833333333
88c667c1,1,1,1,21,2,15,2,46,30,518,7332,1,1,1,150,24177,59659,1,1,27,420,100,28163,0,0,5,-150,4427,17664,1,1,49,0,11604,36662,0,1,41,270,443,14665,0,0,18,0,11602,11665,0,2,40,-180,7763,35828,1,1,59,0,5334,10166,0,1,57,0,5474,5832,0,1,6,420,885,35328,1,0,15,-90,2585,9665,0,1,56,60,3866,7499,0,0,24,270,2167,16498,0,1,32,420,3388,29996,0,0,3,0,10130,29997,1,1,60,0,2662,6666,0,0,64,0,6190,24330,1,1,2,420,2849,31162,1,0,16,120,3373,14665,1,1,30,0,4601,23663,1,1,52,420,1603,34329,1,0,51,0,6352,12998,0,1,44,90,12683,16998,0,1,28,420,1792,34829,1,0,42,420,31,31162,1,0,58,0,4235,9165,1,1,47,0,7470,25163,1,1,53,0,3061,15331,1,1,17,300,2861,25664,0,0,8,180,5894,21497,1,1,12,0,5312,27830,0,2,10,0,5896,20497,36,270,4405,20664,29,-210,3044,13499,61,0,3845,7666,20,330,3177,26663,63,0,4128,4166,11,0,4396,17831,4,270,3803,20997,37,300,8821,45160,62,0,4340,8333,25,300,2766,21330,33,270,2432,19830,35,0,11107,26497,13,360,4493,29830,26,240,5461,25997,38,270,2986,18831,21,150,5956,19165,50,270,6367,40495,48,120,8148,16331,45,270,2834,18998,14,330,3368,29997,23,420,173,36996,9,420,3287,30163,43,-150,5890,14499,22,0,10142,43161,54,-270,3712,15998,31,0,14546,37995,19,-420,14945,39162,7,210,2685,19665,34,210,12189,57493,39,-300,2635,15164,55,150,2510,10832,4.125,4.166666667
